TransID,CustID,TransTotal,TransNumItems,TransDesc
2205,137,987.61,14,HVALnOUHUkryWpInrdqKQfXALfyWfwh
2206,56,611.73,1,YpvgPhQcEPLgfOLTZECMwHUVZXzIMamCUxPFYiLJSHllERKMZj
2207,192,1310.4,11,dnWLzDUQaWntbQmMRKGTOEffvXLC
2208,187,87.02,10,ENHmqybDZMEZtmkefiPBGmsFneAFPPaZfhC
2209,175,1805.94,12,jgFYWiTisCDnLRJqQozcpieVvMfQlLkAOOiqRhyt
2210,62,1605.7,15,fIkaOxwgkRyGgUrPDGrpOWtvq
2211,91,1524.18,3,nOMIRMFgkgOAOGXwkNGgYcEdeVtUHGLLhYbhrGafi
2212,23,556.11,8,KMlZDpXXRXjAlPBIyNjPBVQiUzKnsIWA
2213,171,1797.32,3,BwhnRaDdEaaJAdsdgreGaenJOcCeHFtNRaoZHKkMfZMjnn
2214,60,908.35,15,hXZzgMkeyXwGhMdQQBbMHDjYj
2215,36,269.74,3,ioQYFQBiWOGorEpgCOLqoO
2216,77,819.73,7,AJNmmhsnohyCMRgeeGdpXHhHjCuJsYeXLKCUfEhxvFiupO
2217,98,1824.77,2,vhPiyalIvItPlxUlqycAQAajgbES
2218,163,1206.47,13,btsFYgINgAaRNlwLEgrsKG
2219,107,1859.97,6,YaLRNkJbxRaqwcVsmhvQ
2220,156,1481.21,8,vicUhtDvmoNGzUxbsrHphSRXnYulYLZmm
2221,161,863.71,12,DvcrvqBPFCtolEGYCJBnjqwUMQsSRY
2222,192,1533.73,6,yELTpDUAyUOueSwyfOcjMTuRsoufqbTKL
2223,38,1100.33,2,aAAvmMQsmdJZbeGmDqzeAcPIRBDRaRRlKfzwiqCp
2224,58,224.55,2,ifRFOTQGXlZPTyGjHMKqrJbyvkakGpqbVcyPsBAQdmxjERXr
2225,22,1595.06,1,xJAOZytYCkFKZMCUfxMFr
2226,185,1441.83,12,HWbOFoyPlJUPWvoHZIMjzwnkxihHnwzHvQeGBrybiZx
2227,8,1965.9,5,xRUXDxBZvCujbqTOIpBCFRjFijFKb
2228,147,296.79,12,PvyPZOWMlmpgnbNTSxrkLQJgM
2229,140,305.98,9,bGUTvVbRQLJIvMHmVFZghhIzNybOMueWzPMGPNxk
2230,161,591.48,9,PafBDuJVKgRCKGIlpddYhTmkusszrQfBFZAUdOI
2231,29,1886.8,15,dRmCdJcxoWgRLgiDauZLFOoZvIFCsubkrDaZZPygQUeAY
2232,137,438.87,14,MPDVrZdLqoTQNPRLmCBqrfALTr
2233,133,1475.58,2,FWXxhuqXqoEAzgRjXEsEMbEShODnGJUxmPgyuKtyK
2234,111,770.84,10,UTnAupfTGTNIiMonEmdohit
2235,8,688.54,7,QqTCpYrrxHYKGykdMLowvyUyhUFnRsVNJKxhZtQrtotMATj
2236,45,1677.43,4,NOdDFPbvMpqAKWzTbKbrQarRyKIJjoNFqQigUUOD
2237,39,1721.18,3,XRuvMCvwZYrrPrVZUMUHHLqfYtO
2238,197,503.79,10,XUuAkglrvNkQmyjSkEMrHxgqZomELXGFf
2239,123,800.47,7,IacMGWVfUVoOnQpdNOxtmhWPVJbbIednE
2240,17,130.15,13,zpMYwzQPlVmsPHIJMsbmBxCbQwv
2241,104,414.6,3,wyytbeTgpojBADsoAUrRbHqeewXGfTxKPvZrbOc
2242,151,1177.49,4,ElqtqGUoGVkjlyTTegrGWjHMG
2243,199,217.84,15,DblBpVqaLvzJrmiCzkQISpiDUvuQ
2244,105,519.67,5,dTzRsizitimvcYEcJEWrZCfdWLbzXTvGclkZYgXVwLRMaPu
2245,11,999.57,7,DOnjnTwLhDlbZjvnHKxZgsHgYjdolngdzxXdPdElJpjQ
2246,114,943.45,12,sTwqlVHPuboqzuakRnbqRGY
2247,77,487.88,4,ShCfAJsTGVFlVwsiZqdecMmRulGVCjgUYqYkGz
2248,194,750.59,9,lYVnHLGqEkIHbMsPZSsJAscFcgnpSDqfHSurjrAbDtgr
2249,159,1720.9,9,ZKtFqClwQglLNFDWwNXcEAmwJAWmUoaXIXljQpwZQIHGRxzq
2250,49,394.46,3,NAQuHyIwvrhdSArUpsXXRsIpgCKgzrXE
2251,58,788.36,13,ALtBfeladVKjGQkohHbyWzKsURzmWPrWlCLQFBCAAglMn
2252,153,832.02,5,RjvuCluRAOXYRcChoaVeeJYQeHUF
2253,109,280.68,14,bashwxzggZUhEEzEaiakWLAlfvxHjgXnOQ
2254,144,129.04,1,wdlKPuYwGANuRrsbFaNiUaNXNASeXWCqMCHOAbVp
2255,191,1245.35,10,qLJIAAauBuQqgFyyuZIDFSOBqIhezvYuQDzwvvcmjPy
2256,116,412.71,4,aNNrnlrZxioQbbwHODjvm
2257,138,464.19,6,jnXuZejEqOcwHLrjdmFygzKmhcDoHzMMGZYSspkSYwbJjLfF
2258,51,349.39,12,IAiufuWUIpzSkGLtyZDsJrNaWBcOxAdKqZyXMGKJACgVFAiynI
2259,183,1955.19,5,VQLKJpzNOmWEvGWCXLqsXxkshfEWgcHneYvM
2260,178,763.04,13,FdfrQRJVVvXQAwgdtShuvhcQImKOUUwBSTCwUjniz
2261,73,10.0,7,fLYvgpPcSIuPNEeXjCDKKpfgJceruSV
2262,90,903.36,5,VWxnrlzZXvifkSHhQTOooi
2263,16,1913.94,7,KZaOZlOkHXOIHfdpKKCMMiSsONVzZDGWXXRSM
2264,112,569.1,6,FzGIIDgYJrMzUQvybAnLwljyZGIlvdybBoo
2265,180,86.77,11,TwSXQMTeDuQwbzdGsjnoiybhvPfgsWP
2266,60,521.75,5,wBtAINKLghGrYqubQSNGqIEjywyofuBgJczfqfXJFRJM
2267,153,949.67,9,wTHZAxyFNsyCdFhxGbgTxZzZbh
2268,136,1906.16,6,BxKyFmiZjJMZoBzfZIHJkWmdCINjfA
2269,84,914.44,7,srzUbejzflQHtuCZjYvOCoMatanyBNNgAVhsJKBjlHvzhy
2270,88,739.81,2,qaMNhHsrfVREvOYcKjbkGkiepkWBDRETkBiTvVnyJ
2271,62,1188.38,2,VDSjjSjLXHkgUCTTFTyDSVOgLkbHAYHFZQQqzgQSCNgAzBB
2272,39,984.34,5,jxbNgSCvYWTQYGUSJcSCsZPjqveipBbKZiqdiYtggLFFxJpFjN
2273,78,536.49,11,oginkQJxGRmVyZUhOMoqfCFoxeeeBapUfbwdtjvYjUseOISo
2274,177,1460.11,12,IeVNCCLuVFYKwrKcicJwoQXssRHhnFzDEWRtNhpgoXlYFfRezC
2275,68,1469.32,7,oGbbxNYtLrYzPqtiKqhzFr
2276,100,1947.3,7,VsPImrniPLJhjaiKDWScDmCPkFajDAWjzI
2277,28,551.34,6,EgmntOHqddSqFBiqohIHLGbW
2278,134,986.06,14,nmrvqMIlINsKYhgsfmGQzQfZBGqLDWFOaYCGtzk
2279,120,1454.2,11,SobTqkdNlvWknUwVuswmRFNypefNyFJiQXzrqO
2280,192,773.86,11,sxKIbhqaNcWgYPTZZiwgeixbevXsTEK
2281,82,654.07,14,HIABzidxSQJQchTjbOjyLTrTVZGuvjvCOs
2282,37,1197.2,13,IWABDVfKeSeCebOkWIgtIJeOUOiSzBRsvBgRbyO
2283,138,1148.72,2,WRyzXbylSCdVIDBWtxuZaoCHC
2284,165,1831.96,8,NqiyxSkkrdmhujnnqyoBswCc
2285,37,1298.5,14,wxrEvGcHItqUkUxPVMFBZzMtcZEZUoIGRHTqmTAiZCP
2286,48,1378.72,13,OTcDuFPmtahAXJOoOivcwLZGLnkresHUlznYGe
2287,69,1468.98,7,lLHMfOIBGzetkospiMAZUTNdVQBWOJZwYCmPePP
2288,90,1412.84,5,XWxwkElnBfOSzpdDNRUTdZJEjicTcOnCHh
2289,177,1215.46,10,ygsIZTmzxLpdBOvIMKaDgmzEwmnuFUyXpdThdqmXklcdbU
2290,91,1761.56,4,bFwSYMScFdfwiNRXVdcrhKCHZFMgzhfkzqtMP
2291,97,593.44,14,KxSCxKaAEJAnrHBwRLPGTgjWdlwfgTYBD
2292,187,483.36,10,aHqKMWjDKNQUgmeAoUmIIXYMPaPxZxdbcbYQkEGrMGi
2293,11,836.61,15,vqwXxhjLkLNFjqKdNCOwsycTZbMOHpxwNPoULMeFKlm
2294,148,1698.19,11,uMkfbmrCElmBiXHPpnjaYCYiDFzBtX
2295,200,1788.34,11,DNVLafUtmVSphkSyvVgY
2296,4,1017.36,13,IogTihENEESrQpLyXOpkiFCqpXSwsJpHCmiZbBWEFapBgbo
2297,82,322.24,12,QRzQplUJsPpJfqobeXxzujqANYju
2298,108,176.58,12,KoNRinGqiXaGJmAXGrHKmPXEnBmlkiGhAL
2299,122,622.79,4,IgXJWGldJgfGJsdYRVtOmFrUFIYiMzrnvGKwnReLebsJb
2300,141,1098.77,6,ZIfeLoVVSCSSufiUisiqUKdrMFTwEjQ
2301,54,871.37,11,FnpkxNWfheByyjoWzJJIlPJPsDEnDxOKNxnBZWzOi
2302,118,1152.34,11,MnXjTxZTwxwdICfLtAeSZQtfZXyxZTvoFkOJLwjSOJglzwq
2303,109,691.76,4,xDRyDBllmLIQQyKbJbKyOOWU
2304,70,1050.09,12,lZEhKdDxCfbjvgieiyGReqcDKpfxELRhg
2305,41,650.9,13,tbSIzwKQalWfZCSyBMSYuLQRZbRlOpEPMIQBIOQGUpQe
2306,54,1885.95,10,JecXQuCIHTMUyGFoikgETFKJvkOKBxxIOnDtFHAIqqlmdzJx
2307,136,187.3,14,pmmsCAFjkycjTvTZGRwitIRMfZsFgWuRPVLGNaLHO
2308,149,285.5,1,AJrroKCSgswcrcONxbucrEZKEOAOWMdcTKQvl
2309,18,1937.29,13,HNrWVYNKrxowKFReqcHWthjttQjawCywnMKpGMerBe
2310,19,316.72,15,AUmFcijDUnDFIwuhkyNhn
2311,69,473.71,3,PlworctZDNjlYvZvOxDIqxMbXKlbrAUZuHlMeqblvs
2312,88,1338.24,10,tgPPEHpKwvNdQpLAEzXxnbROes
2313,21,1691.93,2,NuFALEtuvkHqnmYUFRFuRloGlJcXDLCUKfuLsHdm
2314,57,842.68,9,EAFtZuvfJAeUmILtoxFJhvVxeTBDopDZYjwLLJAkapBFQnYcs
2315,38,551.08,13,GgToxMduNAmOQCNwdDUgwZggnzCUpqfRyiikqIj
2316,132,66.09,7,mJwyUMhxJPmOkYZMKLfavCwSwXjhAUdjMQ
2317,182,1194.8,11,zenSsztDEQxlAChiBNogisSbvQNDcugFKYPQOjJbyJW
2318,60,1245.67,5,ZnAUNCIExbOBAlLNzMvvwO
2319,80,723.35,14,RNTuMZmPcoijtrDDCUiURIOalEVYOdHxcTXbpZLCncRrqu
2320,138,1246.74,6,pAjurbLaIppSJNFLNQNxvhsXEkLcNFjcdvTJUHUblAub
2321,5,225.43,7,TRhEAHuMVTvstIdHqVeHPUgnH
2322,190,1062.92,14,JCiEtiviPlHWEjwrlQrqeTeBfCemqgugipVtHI
2323,1,1222.28,11,VUhRPDzyxIaQBhNFuXrsweAHTLPhsuSFPSz
2324,67,744.99,9,qLzdiPanPVDrxAJkVfFvwrbElnPrbNm
2325,191,1632.76,8,BReWKYPvXPjSyuLAYwbDxidfGQfxX
2326,63,86.67,11,eNayhRdmRSLBFcfhxerRcltlEIXWNPhgcfHIWJUDDNzo
2327,158,616.57,14,QWAwrpqIvYEIqZoLlACZjpUOBTYpgatXK
2328,129,301.07,2,UXKDtrbnDhHYcXwrLtmiboigAVO
2329,146,192.48,5,LwhFCITaHRAxMpWjkqKKrxUdMvmBQptlgsZnyxiIasEiwOKd
2330,78,845.12,7,pgEckYBOecTImwhalgnBpQ
2331,55,81.72,15,JMMfKHfasvYvHDgjmSDIGUfhTWTIwtoyWXYRcEpRbaBLg
2332,42,1337.85,14,zndQdRCvLOxWaxvPqlUdVIQxLavApGRjTtaGnDLsQjJmyEF
2333,69,831.84,2,dcbQHbMhrtEtGJrXyoUzavtLkbKpENPGHkQYHwHPMpr
2334,142,410.05,3,znuqVuMsUONUwQQufScAjUDwBheIczCCuo
2335,86,252.66,9,BzPdmMVubrSaNKBlzacVIzJeUcj
2336,132,1465.41,4,oBzHVhyAjnarORRclVVNjAkSGfnOzcMLuxdhKsDa
2337,104,1342.59,4,NHnZpBToBMoNJkjUDtDQvJgEBwrfeYqNkFzvuqLv
2338,131,805.16,9,FgJuyokZMhCGkwtFYUfmsI
2339,43,1681.11,1,WmdMlGCwWoYWCPfnFBkBGedPFsQvbzJgzanGQraOK
2340,8,316.98,8,OHCLIzCvxyrsfzbtmQKGsBKQwspd
2341,57,17.79,4,vsPGgcrpaGPWrBHDvDhqmYvpSJahX
2342,27,1784.89,12,oCdxwCWlJmXFhnISDgocixKjtKV
2343,3,883.98,15,GcqmcpLPWBPoRavQEVSUWSMJaEmE
2344,73,1100.99,6,YxPmkpqQVrUQTMdKMJwnHZGMnp
2345,3,174.0,7,fdQwkEqIlUzparJdRCZmbB
2346,67,553.52,14,tOquhJjLfRwzHcMSFaLCNfvYAqqqEcZXJqcs
2347,131,1444.91,12,mzdGBgfMuIMbkQVlMjjlJoXasFkSRqhZxsce
2348,176,1167.66,5,TMqZDWpjsUYjJPUgPlmCSTEZJtzHTJPWsWVnbcMzoIMGo
2349,3,969.43,5,bHzBdcBhvnRgwXqqHMWoxfXxUUARlBsTMhp
2350,180,1479.29,9,fyebDpJoCSXFZOWQItUnfngfG
2351,134,1251.93,14,MqDJWUWExnpsysEsadIIpFEclLHBEtCqNP
2352,119,1043.03,9,xeFcdIiLRbwLZFMNVARUnmTeSJdaCDftTIvxPwdJGgVXCVoSx
2353,143,1229.53,4,KArQrvNEAsygbLBOEJJcz
2354,105,508.22,5,QfJpkBrrrggddgRRyDWfSBZS
2355,167,1500.83,4,YderSrVhLGJELNRkiMDjrRZeUtCuRXx
2356,115,1027.12,10,rzqubRnrGVOnJKJQKCsaBNdUdhEdyRAltoGxCNBX
2357,177,1222.87,11,hjkWjmGaqwVGZxnEnwFUoZpnshxACXriSFdCiFJqncl
2358,44,1698.08,6,fUOiwbYzlkALIVVVhMmHDixYIpALOnkpfBhqeFSeGGKQAMTKmO
2359,124,316.17,2,fHuMCwWUrhLOMgAStiQUEGpGRPiThONQLoFSUGFrsgPcSwQFMO
2360,153,1600.63,2,gaNcQATgsgzHjaqgLnkNBntkwMrZmZVYEApjKx
2361,77,642.1,9,McCcLcIrQfHRmOJilwjaJjqqgsoFpsCxwS
2362,88,969.93,1,AQSSoOaCIivNbudnJCeaNGwHsQpmNPkRvhahifDVZQIDjyUK
2363,104,1880.22,8,gPkqkYwGyUFxkBGfrZaRa
2364,168,1191.9,2,TALkEmXbipQJDTamJhYHqjYQHtCnQpqbP
2365,9,725.35,9,qOAmtdrUvsDVkDoXlAnDdMYxIzXNKqfgQVRWZPQwHrsdcujso
2366,134,1941.59,10,UseFVEySjZwXlAAhbKPYRFNKN
2367,62,806.18,1,mUYRZYfDiZEpMQjPlOllogmAZJvCLYLbiyYfEyGeVwNRKgO
2368,1,1544.98,12,KoiPRDccdmmXAStYyZcPmuLnMpNkcGbBUuJfAjPR
2369,200,363.77,12,MjXWQomOWYCIgjUzippdmSBFLnnhNRowZGtIgaBLLuvNwk
2370,60,797.5,12,aHhlZtuqtiYySwdQakCjNtXDqeQlEHQnYPTTQAamGSwtxsgt
2371,102,1687.15,3,KMqGWxJvVExmBZfpyfOeKXm
2372,39,601.49,1,bqkJJzZQZrCGhAmHmuUfpYMxueIVUUeo
2373,47,1648.56,8,bpsnetjaGcqfuyLCIAJYjIYlJHKxpNTzbNHyj
2374,69,1928.1,12,ZEaIpTNSvDnRssKSZpHLInsW
2375,176,118.57,15,szVpuarCSajVSPkvobTkRMBxMckzenPcUFVqpuatwDsPTPxPZ
2376,158,594.66,8,cWLJVRifdfDPfUvEUlsFmUWuePTOoEhLAQSjjo
2377,30,1660.62,3,NYuyAxsXvoMVcpVMtsvoBsZLvjWObnZYilQSTXg
2378,38,856.41,3,oBFNssQVUmqqehSQwxOLLIvRdSNHhencUtRtTFHmcZ
2379,83,1650.73,13,DqiFRmIkAxDbQCfqWqoenslNBNTvNMAaMGDVaLDL
2380,68,1159.81,11,omboYuWoYzjLiImgePENAmtSNTnGV
2381,64,1809.81,4,cGVweBUItYCkVdWlxxQNIWtAdIhjWcucwEuBghtWP
2382,7,126.69,14,OXiWsdlfKguWBHhSVyPaqX
2383,189,1224.72,6,LIdBxUdNPnGXQbUVZKlygHBtitQsiMhlhVtyGMnuv
2384,168,1615.6,9,VpbfbHlkNmVgsPBHMpcQWZKuMKHSkOoKBwUZHQkfgEjCXi
2385,71,48.82,7,GxutBKVrducWQuVqqNJHyMAoKTriZaLFfHn
2386,199,400.3,12,LUjLurcgnntCQUqvRMiefzBXKMxC
2387,141,472.34,9,mnfSOWvRKTsMyYSiRpsuesVgrBMHJIOOsMVgyhSskBOFSIMQIg
2388,146,1527.27,6,glQlyvElEOtpvWKAgIonRHQtzjtVLHZpaFYdJFR
2389,150,1028.05,3,uyZGZElAPDjEJxrHXpbOTWsulxvnSzVCRwQaQlUPKJJkwZYpvs
2390,66,591.91,13,MYpnnHsTGmMEVWMWHVvOYnWbFjpUBXKkRrlY
2391,192,1576.27,9,dUhOYUVBwwEBMPvsxWVssIxR
2392,118,605.67,9,SeAKgthFmqWITGxTDGWFvQPwDinXVvlfTiWglDEaHWJQuEU
2393,155,651.78,13,FWyViHRFwpfXxkxZNXeJMTGQcTRTJnlNoOnEROWpVZHlEGl
2394,81,522.2,13,CcJwHVEPtEUXzIUhuGhfnSX
2395,69,683.01,5,bMNXNTnxUxhVLryuDRsBsZgXtRrghOpTwVZbWvBjbFAESd
2396,167,289.51,10,OdlQSDEjALhJXemhYYpHYvYPHEpYv
2397,192,1697.15,2,ixgKgdlKPxsBWaDrqZnpcFrpeOUYBCPwXurIbgcYMjVzYFSDF
2398,91,1341.75,6,vJuNjIuXBmjswlkszGSrtIdlWTBRbamqxbkRUgsAMtdJFE
2399,172,1753.42,12,GBqHooTYwSxeIcSeMbBjzjMnlHbMKmKNDjNfozeUqPLrjbsxAI
2400,132,1222.03,12,zgXeqzPsRItdzIbjRynHNtuuuxzuqXFVyMAHCec
2401,55,1149.42,12,UPtxgkhyNHqNvjBqyAhMrkpRywVAnEUzWtd
2402,92,838.61,12,OalfdcGythFerdafvTYIDHRooFzHbJVREquvRvazfmfvcr
2403,174,1168.67,1,fnOYAetVsAzZsNBkpkqFTDH
2404,42,1797.39,5,DGRHLEPUkCbjEvOKcFsPAsmIdStqBiAnvmHgRxakgmOusKtqk
2405,195,1198.09,9,GAaUvHzaGFrjyEIPXhiuBjZlkHYkIrsbVEeexoCVVEvpLSTMQz
2406,166,807.21,9,yrWwbMNmonyEExaffmmzOOMdRQAyyWTrlyQQkz
2407,66,613.76,6,xJQWxOUkkIUCdvEtUKLuPJUGwXrQN
2408,125,612.38,1,wjlZBRKLswsxkYaPRRnTozzUb
2409,130,1723.81,5,tVrcuZQOuLfuiPZlKANBFHJgCnBAQyykLMYDhqTgVjx
2410,13,1742.66,11,QuzOJyyjSpoDPppVZEISTRDAwnDiEHsFqeiAKMAMZSLqzzmJs
2411,158,872.8,6,gkdubJOzsiSStjDQvqdOXMDibqgjJlYc
2412,164,1431.65,11,vRqbSWbzTspauFuugsuSgygKBBvGbaOOPngxqNfvSKH
2413,58,529.71,3,AKHaVehTWBqDJPsGxJdBLraKIBb
2414,197,226.83,13,gGPwaxxomuZkmqbzCvoiNUsMTGgPMWbjbDHCDIGW
2415,9,1270.64,13,KptGFSlvCVJXWUiEsUrMUdfsUBpOBNPV
2416,19,1012.42,10,EJpeKExNRuFUtCZUZVXoqkc
2417,26,713.09,2,jIySCAOTnoCQsnYjFwgHNnfnBFxVwBfACkueuNEaDfS
2418,110,721.48,6,XMHpNuVxLXliXzUfiUHBceODBzqhGgC
2419,5,626.01,9,OkkyvPCdAuLlwQsaubbYVMvv
2420,168,207.08,15,cbseXwTOhhRzNoubVoSxLaJsME
2421,168,1843.54,14,hlDvFWsJQOgeEJAkCFplzhQJftOikUHpKguLCGwkeZCSUgb
2422,36,824.46,3,xltkSynUZdKIjrPFwvrBRIGKwU
2423,171,1134.93,9,yOjDMWVxpxmLXpREekQoLBNEjtUlkwMpSdvwqZXtTEysy
2424,29,274.19,11,SqTBRxDolhkqKyIEHqkXk
2425,52,1585.15,8,KyXUUSYqqxyOeHGIGGlHICWbGWwXxYvNaQkzSRowBCbAUCozxC
2426,62,1373.27,8,lmtaHGUkQonvsRWPTLSOsThoNHbOHtBsTnsnmwqOxwdg
2427,59,308.55,2,ejfhriJWnWFmsmBjmvlRS
2428,139,1757.94,13,OFAajHHLJelHvFxXqOCVMElTfdtaBbjbSiozKWCOTT
2429,105,1698.91,8,axdTxWtOXLVmxpQiRPHHJssmykPxCqBKRgGUnSlalDho
2430,148,85.82,13,zTlljtVyFXysUJshxpdnrRymSi
2431,110,1283.32,14,cahiRYfluejnDLonWOwdfJlQWQcNjxVOpTnBdAEkkt
2432,12,1615.22,5,EIfTSIOOroqCyLpCfHPsvonVCGNJolwtkCpgxXQcbPzPmY
2433,163,1588.76,14,mENhSXOKdWdAoDfLjKxvsAaincdBNRiptovisDCBRQmSk
2434,96,1131.9,4,nIWgHjMRafkSdmarjgDxEbWZwgIWqEvlv
2435,105,1181.31,4,VHQmHykkjAVPonThjgPBaYzWlsAtTLWeK
2436,48,262.01,4,aELynUKHNbOxAYhSbxWMFmtQyJrfzjNLltlpRLKjoY
2437,146,938.63,10,QoGJeaccnTgyLnHTYOUjdkBXvDXPYEqOahzolVglksxhGS
2438,76,1623.15,7,CZjKsVEPaOokHxCvAQJqtvjwqXuJN
2439,127,1891.75,1,ObLAcmeMmDdPQrRdUUIdrOies
2440,179,269.7,6,rgSaJRTDIwdtVAeazostoEpsMQMG
2441,65,954.15,4,lZQwkjywCPuVSLAXvIQMARZHFbWLpSouATdnEavEyXN
2442,45,821.49,10,UTUBgpBtapDQQZZpjhppSSwewfkEiZMeUNPymElnDPD
2443,31,98.2,1,NDTsiVfkacbvjacKUMCsfGEjWpJqtIqfOxHsKM
2444,98,694.32,9,BpYYaMNEvabDfMvrgwOrAEnFezABGSozvCPfHeTCbLxpfyGhae
2445,143,741.09,9,PeTnVJYWpzsiakKauWwNvhDmtSmuVGGaguKZqMpGaWT
2446,60,1915.31,14,ZRrPRrEeHOpNsKKkRdQvKMqlzAuVdIruN
2447,110,1965.19,9,oPEWoUbmbzZAKeICwGWHtlWHXtQROhxFvHtiukMomaIwquJuzM
2448,76,1748.34,6,FyPFbvRgWOwDDQvjemceOtnQznPhcifWOTr
2449,39,57.1,2,KjOjpbixpKRiFduyXnQtNtdBdhm
2450,33,496.22,15,UJwiyloFaITqrrRjeNtOA
2451,107,23.52,2,yyRCYrTLeVHgKGjXUmtHhhRkHM
2452,6,1712.44,13,ECGDslahkXOrFeIZDUjCNRgDOnePsQCeOFIjDgXU
2453,73,1385.64,7,esIASiWqbNDunjEQMzYjaftvR
2454,171,1748.85,8,MumxuPZsGQQZvKYwzecWHjUILSj
2455,6,145.5,11,YEBKdCJDWpkAUXtPtdDF
2456,1,1931.78,14,lBxUoVOiqYhMAjfItIutcIEJTtfmNjdTDvlrRmkxUqhWmx
2457,124,1189.39,7,iZAbztMGzteFKvVXfEQMbOhCPCulFUUdstmtG
2458,178,370.01,10,rykNoFfHRKXMnKcBorQIEeseLRsRc
2459,184,1767.06,9,ErPFWbaOQItBpUNoTWugxAQbXwsilFOOtTaNTDn
2460,125,203.85,11,rReAxjDYqGRTlsIRNShSegUSGsBSEeuyVnDgrqMkDSSRBno
2461,99,1275.85,1,CjOCLWEuogqSlFDdmiPxxXNPJaoenVDRcK
2462,79,656.27,10,BqkvcCyulcXEkThkxwvAzWJMMREPpJUAUFrRNmxPXjwSPgv
2463,38,601.4,1,GOWrGLDxUecQvrIgWObxjKQjVupOmRImqNBMxCRyMPkI
2464,57,1914.49,9,cqmoGPsLODcQAOmtfeZPLxTmsjidXY
2465,56,1517.12,9,IWwovWAoVtOVAlCQuHYLsJsZZYWSF
2466,7,1227.82,4,CxtGMhCvYFnVMvyxFzCsJnXqXQtbNUsor
2467,14,1187.73,8,sddCXRJvqHXDBCjDqQzotCYrlqfYNUT
2468,170,1169.75,11,BmPSigpCwOIiHcqYotgMsLGf
2469,78,320.85,13,TztJnHQdrVgSDDBghDnLKfMnlfpGckFVQIydcCh
2470,36,814.65,2,sbvFtEZgWBGFRGJTMsByHognWPwVdEPPRo
2471,85,1374.4,13,bMhahloZvszhlPBiZyWwybtTWjuKzFxPREYwZDbUkOfTvJ
2472,46,85.06,2,MuXiWHKHpYDyMbJVtPNFzDbbkbJjDVvQIQJnUYvBUv
2473,173,1293.06,3,rDDRfQrMRidDgAZpBOHXGtsSTVanOypsGlMlsBB
2474,150,214.64,14,VJeInxDDgxPPHWtKRyMhgduTiHMfOWNC
2475,111,1027.74,7,oIWoiBKGcgXQvmBTFQZIY
2476,111,1932.26,11,sYylsBjaVVfVBHdTKQfOngKPnSMeuDOSRyZj
2477,121,582.4,3,SoAjeJdooqpqTSMYMcEhcOocOzBHCxLkv
2478,85,1510.83,7,FBhxPfiioKyCYPxkhDJlPocsTrXcXrGPorql
2479,121,1919.65,14,EygjHlKkMRYHWOYViHbHZvtw
2480,142,1499.05,4,warwnOTnWRZGEvRxMEOIwcQyvPyxNSNLgDSoIKuzEvSXHnA
2481,64,1620.73,8,zVAbZvbDozuQRrFXVobFySBCVpfozDanbbviMjnyilFFXF
2482,185,150.82,10,SMrSClsxezFushFwXDMcsRgOIBDqPmrJvTj
2483,81,1805.34,8,IAKFDzqTjeGdSuVQcFpwzjkfbFTwhflbXDdShnpasmxwXapPuU
2484,74,1498.49,8,CxBHhuRnSKNxkaEKioNJJesfpgaxvMkIsJhWNlumTwRMMNVCU
2485,160,1876.41,5,oJKyEISNuxCQKPlmWbJmKVwkIBxSvzXTFLXAvtsA
2486,185,921.14,11,PTzqiKWiJCpAJouVZENCWxYfecfOpbrKgjU
2487,25,531.97,9,tbmTHjimJhRZhJAAJUhiWYcvaTEBebrCbTCvB
2488,183,901.22,3,hVUGfuXDsgYVlJhccKfoLIKBqnLGRjPBuknlvTDrYdmOirvf
2489,189,144.23,9,vfCXTAFJVLPRRezLsXwIYUiaCkCmMmqqpcIonLkjEroYGoEaqQ
2490,94,177.27,8,cZwCRVVuxouidMhqEGaeqkejofPMxSkbzahqPhInVKMDLy
2491,144,221.25,8,ChlNeaqfDSBEppVIbTgtbixKPOuog
2492,20,565.67,13,YegCcHRoGiYkkWdnSpZrUvLKihzEu
2493,172,1781.28,9,cPzZZtnIdnzgKwfUhZdCNAEpjDCLxkkeuDDjNfYcpvDpOw
2494,35,960.52,6,peZnYIlSnBxDaYGfvPYgMJKZSsJIJwnIPXlwtdHpVUP
2495,63,548.35,13,hhKZuzufCPFnOFqWtmguWFeFNayQWiYrSYkzhkjJLu
2496,145,1832.54,12,JakWztEgRmMDKaIuImsze
2497,191,1322.98,15,sEmWCtpxAOiEzvXGeDvQiEcGUxEYixr
2498,97,120.41,12,qMpuVNojwFMRwCkWISSVzNXTbGkWMxqefFzJOKaqglTlvDaFW
2499,33,662.83,5,XjtkFusdsyNUExfYESfrUFRhEYZ
2500,111,1364.13,3,LgDjwnxwTjavAbFnFgRR
2501,197,254.87,8,vExWRojSBjbdpPhHVtTTgslxKSVRaweBvRSKuSlISZppDJbXpK
2502,77,562.17,1,WMuDTOjgqkfDIjuNzoxaQQ
2503,84,956.48,15,nnMSAMcHoBLdXKUDUxZMV
2504,98,1475.14,10,TeGlfAcFWcyMBTMMyrWGguslREMGrsC
2505,192,1423.75,10,yvSgwJtFWhGbIKifmahEQvTmouHEcJAnvv
